transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_81e49bc1,CUST_43955,6390696043049816,2024-09-30 00:06:14.872236+00:00,Grocery,physical,Kroger,28421.67,RUB,Russia,Unknown City,medium,Premium Debit,False,Edge,web,bc0b3edb461781bf545facb316b042ab,200.224.156.16,0,False,0,False,"{'num_transactions': 978, 'total_amount': 60170127.914647095, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5181658.239897798}",False
TX_c3f05ddd,CUST_42201,5656375197654983,2024-09-30 00:06:15.932171+00:00,Retail,online,eBay,342.34,CAD,Canada,Unknown City,medium,Basic Credit,False,Safari,web,2ef78d1c93c141f0c097881cba5dd618,134.82.164.104,0,False,0,False,"{'num_transactions': 518, 'total_amount': 10094267.89016305, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1209743.4069134144}",False
TX_6ea27327,CUST_74201,5571666895453294,2024-09-30 00:06:16.237320+00:00,Grocery,online,Instacart,311.77,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,ed7ddf1daa4d45bc65ba38cf09b582f9,164.188.92.91,0,False,0,False,"{'num_transactions': 1325, 'total_amount': 36616957.09960546, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3149817.120691622}",False
TX_2dfc4a01,CUST_34418,376458805439698,2024-09-30 00:06:16.464586+00:00,Gas,local,Highway Gas Stop,3793.13,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,4b3822a1923784026c4ba7bb6afd25d1,123.185.176.126,0,False,0,False,"{'num_transactions': 945, 'total_amount': 32125635.54236935, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2103573.1065470604}",False
TX_4e76400f,CUST_41633,370597004043870,2024-09-30 00:06:16.738624+00:00,Grocery,online,Walmart Grocery,3.4,BRL,Brazil,Unknown City,medium,Basic Credit,False,Android App,mobile,252fb951dd56bbbd4f06e6408d1a858b,222.152.211.198,1,False,0,False,"{'num_transactions': 1042, 'total_amount': 30761117.97546812, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4425777.57848216}",True
TX_38ab4cc9,CUST_78409,4552640782708579,2024-09-30 00:06:16.853840+00:00,Retail,physical,Home Depot,2646.18,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,c84704f174c95e93ab97a04a58c51b77,170.98.239.153,0,False,0,False,"{'num_transactions': 358, 'total_amount': 13061014.991508102, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1797496.0183093501}",False
TX_9658dd30,CUST_38635,6278806000484305,2024-09-30 00:06:17.065445+00:00,Healthcare,medical,Local Hospital,291.45,USD,USA,San Antonio,medium,Basic Debit,False,Chrome,web,e20a96535f893af226a999340a4b6f68,219.243.247.23,0,False,0,False,"{'num_transactions': 1305, 'total_amount': 31508822.52908248, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1481067.744316404}",False
TX_480d14c3,CUST_49867,377775210767143,2024-09-30 00:06:18.520704+00:00,Restaurant,fast_food,McDonald's,870.15,BRL,Brazil,Unknown City,medium,Gold Credit,False,Safari,web,91c7d2ee2488e59d53c717ec46b1ddd0,229.142.216.104,0,False,0,False,"{'num_transactions': 903, 'total_amount': 29176320.906877704, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3948323.1719467784}",False
TX_e537335c,CUST_98323,6064265690514582,2024-09-30 00:06:19.126098+00:00,Education,supplies,Chegg,114.57,EUR,France,Unknown City,medium,Basic Debit,False,Safari,web,36b2b94cd9f72ffc48271bd2ca92ea12,4.99.174.77,0,False,0,False,"{'num_transactions': 1267, 'total_amount': 39232565.00366449, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3284446.2681498546}",False
TX_dbec3227,CUST_83970,4603617866400405,2024-09-30 00:06:19.392607+00:00,Travel,transport,Lyft,25201.72,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,41c5616561b681a62bcd64bc673b67cc,162.77.100.190,1,True,0,False,"{'num_transactions': 312, 'total_amount': 30537683.654745232, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 1567680.572926285}",True
TX_966ce288,CUST_81545,4148334907935256,2024-09-30 00:06:19.753548+00:00,Grocery,physical,Trader Joe's,533.73,AUD,Australia,Unknown City,medium,Platinum Credit,False,Edge,web,4d0b33e672624583cc3c0b78c593b0bd,189.191.65.250,0,False,0,False,"{'num_transactions': 1896, 'total_amount': 59391412.37728083, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5058031.18019923}",False
TX_24566b84,CUST_50954,4067690883799165,2024-09-30 00:06:20.102749+00:00,Education,supplies,Barnes & Noble,13246.04,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,27a6108bdb8088a0a0b7b4027bdf19d2,114.36.129.57,1,False,0,False,"{'num_transactions': 827, 'total_amount': 20315006.940503176, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2133675.814549093}",True
TX_6a081dba,CUST_54422,4559181362363702,2024-09-30 00:06:21.782714+00:00,Gas,local,Local Gas Station,625.61,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,0ec46641d6ea1bd6179bcd4c322d2beb,79.173.161.84,0,False,0,False,"{'num_transactions': 970, 'total_amount': 25645460.70682385, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2040310.0749028008}",False
TX_18d4ec71,CUST_87290,5127889026917560,2024-09-30 00:06:21.869220+00:00,Healthcare,medical,Medical Center,565.91,CAD,Canada,Unknown City,medium,Premium Debit,False,Firefox,web,cad2f9da30a061e22d0bd5540021215f,175.85.209.158,0,False,0,False,"{'num_transactions': 1206, 'total_amount': 30723432.860443883, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3736358.607438037}",False
TX_859b6cc2,CUST_58985,6248783407753441,2024-09-30 00:06:22.196844+00:00,Retail,physical,Nike Store,328.91,SGD,Singapore,Unknown City,medium,Basic Debit,False,Edge,web,009a6eda3650ac2049b12803aa52f8b0,95.230.226.148,1,False,0,False,"{'num_transactions': 1321, 'total_amount': 20224499.241311844, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 637067.9880985297}",False
TX_2316ec63,CUST_79663,377902441584309,2024-09-30 00:06:23.375066+00:00,Retail,physical,IKEA,452.98,USD,USA,Dallas,medium,Premium Debit,False,Edge,web,8071b4f01c6d0113fe6ca17dd9256f27,87.45.51.55,0,False,0,False,"{'num_transactions': 559, 'total_amount': 19142757.877834536, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1651355.5971888332}",False
TX_1af4c9dd,CUST_18056,6864410263081021,2024-09-30 00:06:23.402558+00:00,Gas,major,Mobil,1572.47,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Safari,web,f17d36f99ffff4c3309b8eacc0adb924,127.12.255.174,1,False,0,False,"{'num_transactions': 444, 'total_amount': 13328378.95866934, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 3202505.7043111515}",True
TX_902c4c74,CUST_88749,4237508619559544,2024-09-30 00:06:24.467450+00:00,Education,online,MasterClass,1004.18,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Edge,web,464494c508664753654c8904d5099bd0,148.27.31.53,1,False,0,False,"{'num_transactions': 861, 'total_amount': 28438580.72811555, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2554350.6894224756}",True
TX_5dfce668,CUST_39530,4400019439692011,2024-09-30 00:06:25.462519+00:00,Restaurant,premium,Capital Grille,50026.8,JPY,Japan,Unknown City,medium,Basic Debit,False,iOS App,mobile,48a151f7f9449961cb92dd1d918756b8,221.191.22.167,0,False,0,False,"{'num_transactions': 946, 'total_amount': 38767608.950978525, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1217509.7711226752}",False
TX_064847e5,CUST_13372,4466404287556768,2024-09-30 00:06:25.608371+00:00,Retail,online,AliExpress,73437.73,JPY,Japan,Unknown City,medium,Gold Credit,False,Firefox,web,3e8ec03cd1c642479d9dc70d3f0757ff,151.86.38.218,1,False,0,False,"{'num_transactions': 1014, 'total_amount': 51656622.79029079, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2008625.489361388}",False
TX_ac35c7d2,CUST_22842,373111163966546,2024-09-30 00:06:25.767954+00:00,Healthcare,medical,Urgent Care,6586.41,MXN,Mexico,Unknown City,medium,Basic Credit,False,iOS App,mobile,2ab5e76e35c44e8f392a02d395b9bd97,239.37.219.66,0,False,0,False,"{'num_transactions': 1267, 'total_amount': 36188486.195954524, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1841066.8179234092}",False
TX_3c984702,CUST_93523,4544467496127420,2024-09-30 00:06:26.550881+00:00,Restaurant,fast_food,Burger King,73.17,EUR,Germany,Unknown City,medium,Basic Debit,False,Firefox,web,e7c16e6f0ef6fa21b495db48d9f4380d,168.253.174.191,0,False,0,False,"{'num_transactions': 1017, 'total_amount': 22831467.060506053, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1982051.7926144155}",False
TX_407c3860,CUST_70508,6899258004810904,2024-09-30 00:06:27.281806+00:00,Healthcare,medical,Lab Corp,21817.64,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,3973a1e1fc65e9f7e08a03486b3cd92a,223.227.225.165,1,False,0,False,"{'num_transactions': 1111, 'total_amount': 47371398.03382545, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3669743.8231134117}",False
TX_bf1ec68e,CUST_34783,6283969506242222,2024-09-30 00:06:27.718548+00:00,Retail,online,Newegg,1093520.78,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Safari,web,97c5c03913aa3c82d5e0caf0107e390e,165.79.96.203,1,False,0,False,"{'num_transactions': 265, 'total_amount': 11530750.24658654, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 2313871.985276257}",True
TX_8d9beaf6,CUST_27942,373966339139579,2024-09-30 00:06:28.515513+00:00,Healthcare,pharmacy,Rite Aid,821254.82,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,e69a6c3afa80e0d638c4390e3c877181,210.233.237.162,1,False,0,False,"{'num_transactions': 1121, 'total_amount': 26706935.505370066, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2229777.47639984}",True
TX_8136635e,CUST_33242,5400749375969422,2024-09-30 00:06:28.814779+00:00,Entertainment,events,StubHub,987.62,EUR,France,Unknown City,medium,Gold Credit,True,NFC Payment,pos,ac53851a630fc0862f31c7fd638e8f91,83.100.119.255,1,True,0,False,"{'num_transactions': 1850, 'total_amount': 57942498.63677934, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4757568.735359144}",True
TX_1d9a2e1c,CUST_14890,6692273647007536,2024-09-30 00:06:29.528851+00:00,Restaurant,fast_food,Burger King,163.04,CAD,Canada,Unknown City,medium,Basic Credit,False,Chrome,web,0e4632d8cbd73ef63b556989d885f371,251.169.28.102,0,False,0,False,"{'num_transactions': 702, 'total_amount': 15738347.785602612, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1570098.551033597}",False
TX_7f3c8dc3,CUST_86454,5383101906797446,2024-09-30 00:06:29.730303+00:00,Education,online,Udemy,12.15,BRL,Brazil,Unknown City,medium,Premium Debit,True,NFC Payment,pos,117fe2704e17fa79008cd9be58469d9d,24.212.255.52,1,False,0,False,"{'num_transactions': 536, 'total_amount': 11959821.791283987, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 2058981.6104510732}",True
TX_332f4249,CUST_65384,5558865981602593,2024-09-30 00:06:31.103323+00:00,Entertainment,streaming,Disney+,208.61,JPY,Japan,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,455107dabecb47f409a43829a9090d01,80.165.158.197,1,True,0,False,"{'num_transactions': 728, 'total_amount': 20883291.92121608, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1929966.5706669372}",True
TX_e72a7895,CUST_12931,373250298431537,2024-09-30 00:06:32.536365+00:00,Healthcare,medical,Urgent Care,690430.15,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Android App,mobile,9d863efec7f6c99b175a786012c9866b,31.122.13.66,1,False,0,False,"{'num_transactions': 926, 'total_amount': 48844504.858956896, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1977317.797029142}",False
TX_7f47de6d,CUST_18461,4252075644542796,2024-09-30 00:06:32.607669+00:00,Restaurant,fast_food,Taco Bell,323.09,BRL,Brazil,Unknown City,medium,Premium Debit,True,Chip Reader,pos,38b2baf94efabe47b94f0ba1a2d61488,75.90.47.102,1,False,0,False,"{'num_transactions': 1445, 'total_amount': 224363170.06487843, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4160595.3760227393}",True
TX_258a3800,CUST_86740,6276688196523746,2024-09-30 00:06:34.056221+00:00,Education,online,Skillshare,493.61,USD,USA,Houston,large,Gold Credit,False,Firefox,web,6cbb164b862d32c1bf9dc8d554393593,100.1.27.246,0,False,0,False,"{'num_transactions': 51, 'total_amount': 2266882.9039660813, 'unique_merchants': 38, 'unique_countries': 10, 'max_single_amount': 857389.4228799067}",False
TX_27ad4687,CUST_79678,4588142975407414,2024-09-30 00:06:34.909762+00:00,Travel,transport,Enterprise Rent-A-Car,153.91,USD,USA,San Jose,medium,Gold Credit,False,Edge,web,1b3c09a2250f7a624fbe6b75af65481e,148.184.243.243,1,True,0,False,"{'num_transactions': 869, 'total_amount': 24770065.528895713, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 6149656.767833417}",False
TX_e09c01b2,CUST_28025,5860760159084216,2024-09-30 00:06:35.091135+00:00,Education,online,Udemy,3014.67,AUD,Australia,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,1644ea6092aed740313bb804027d7779,238.223.171.249,1,False,0,False,"{'num_transactions': 1057, 'total_amount': 158235897.04737642, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1104652.1545560323}",True
TX_bbf380f6,CUST_80595,4801497208827890,2024-09-30 00:06:35.272204+00:00,Travel,hotels,Hyatt,13959.53,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,2511b11a56901466f1270cdef15b9251,34.81.139.168,0,True,0,False,"{'num_transactions': 612, 'total_amount': 23346782.55632657, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4602876.583359631}",False
TX_a865c878,CUST_16156,6875064898446245,2024-09-30 00:06:35.440432+00:00,Education,online,Udemy,0.19,EUR,France,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,3a135bb87335255ea222f594a07bce8d,64.9.249.203,1,False,0,False,"{'num_transactions': 585, 'total_amount': 54233395.84548016, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3676773.251442938}",True
TX_05840388,CUST_42070,5511573311890344,2024-09-30 00:06:35.499648+00:00,Entertainment,gaming,Steam,86348.54,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,b7363099de452c2dfde990c307f88771,101.71.173.140,1,True,0,False,"{'num_transactions': 1318, 'total_amount': 86676563.65264054, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6104143.921494915}",False
TX_fc4ddca9,CUST_27724,6775115716546615,2024-09-30 00:06:35.553734+00:00,Gas,local,Truck Stop,24.18,MXN,Mexico,Unknown City,medium,Basic Credit,False,Chrome,web,e1118eb916c0da749ca8fbf3ac9349fd,64.89.154.207,1,False,0,False,"{'num_transactions': 527, 'total_amount': 9775502.978779754, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1665959.4015262597}",True
TX_b2b9db4e,CUST_62570,4365131168097743,2024-09-30 00:06:36.263874+00:00,Gas,local,Truck Stop,23122.48,MXN,Mexico,Unknown City,medium,Premium Debit,True,Chip Reader,pos,b652a4b7044671f56874415642f3299c,247.91.18.184,1,False,0,False,"{'num_transactions': 57, 'total_amount': 471348.7939218011, 'unique_merchants': 41, 'unique_countries': 9, 'max_single_amount': 284195.8336709401}",True
TX_d9389f06,CUST_11354,4381993496162857,2024-09-30 00:06:36.342976+00:00,Education,supplies,Barnes & Noble,847.51,CAD,Canada,Unknown City,medium,Platinum Credit,False,Firefox,web,2eac58dfeb75b6ca80ddadeb1aa6a6e1,61.83.174.54,0,False,0,False,"{'num_transactions': 854, 'total_amount': 26831871.16327467, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3100127.2465128945}",False
TX_714c0386,CUST_16129,4186642904415251,2024-09-30 00:06:37.897260+00:00,Healthcare,medical,Lab Corp,1064.98,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Safari,web,e7177e6102ff822d17c1b41f6276354f,45.167.3.201,0,False,0,False,"{'num_transactions': 906, 'total_amount': 26316480.66360515, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3665263.0515203504}",False
TX_a48953a4,CUST_23586,5610222951865030,2024-09-30 00:06:37.978260+00:00,Education,online,Coursera,481.0,USD,USA,Los Angeles,large,Premium Debit,False,Firefox,web,a5878702447caaead16c3871d010c832,186.23.92.73,0,False,0,False,"{'num_transactions': 569, 'total_amount': 16539287.591033557, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 946418.976677527}",False
TX_687907b6,CUST_82618,6799758366620339,2024-09-30 00:06:38.145327+00:00,Grocery,physical,Aldi,390.0,USD,USA,Chicago,large,Premium Debit,False,Edge,web,6ce51cd5816a58e248374163818f5021,42.136.33.96,0,False,0,False,"{'num_transactions': 954, 'total_amount': 36952639.72425047, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5818978.9653726425}",False
TX_ad940a88,CUST_80618,6502018607977651,2024-09-30 00:06:38.219240+00:00,Grocery,online,Amazon Fresh,642.17,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,6b27b758145a162732f29386289aa39a,115.11.121.207,0,False,0,False,"{'num_transactions': 639, 'total_amount': 11712304.991894593, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1367948.1056465693}",False
TX_34e03e87,CUST_74066,6436268943386015,2024-09-30 00:06:39.306409+00:00,Grocery,physical,Trader Joe's,299.68,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,98067a5cabd18813561c1c3354d36238,243.2.177.47,0,False,0,False,"{'num_transactions': 762, 'total_amount': 28103854.161907922, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4902070.9427507855}",False
TX_06dd543d,CUST_66249,5002287610555807,2024-09-30 00:06:40.001073+00:00,Gas,major,Chevron,1095.69,EUR,France,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,f1e6107d9680ddef14ef3abf7fb39e41,152.98.44.241,1,False,0,False,"{'num_transactions': 78, 'total_amount': 4363066.904571336, 'unique_merchants': 56, 'unique_countries': 9, 'max_single_amount': 217168.8145591428}",True
TX_348d9534,CUST_84472,4243824243087303,2024-09-30 00:06:40.952933+00:00,Grocery,physical,Trader Joe's,90.33,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,9af2cdcbe0ef8c67c49b9b56b970edbe,136.228.99.160,1,False,0,False,"{'num_transactions': 622, 'total_amount': 16644092.02851042, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2401359.9209827897}",True
TX_21948bd3,CUST_67814,4867269527638345,2024-09-30 00:06:42.265620+00:00,Restaurant,premium,Nobu,176034.1,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Edge,web,139ccb333624a2bb5bb3ba5bbb2c64ee,234.59.208.46,0,False,0,False,"{'num_transactions': 1531, 'total_amount': 214908546.14724636, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2303576.911365277}",False
TX_b7f2b2f3,CUST_90991,4056863978193650,2024-09-30 00:06:43.137584+00:00,Gas,major,Shell,415.08,EUR,France,Unknown City,medium,Premium Debit,False,Safari,web,07a4a975776fd0a7cf1448dda43f8694,116.37.38.180,0,False,0,False,"{'num_transactions': 346, 'total_amount': 6240476.326997828, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1053832.2175562924}",False
TX_ccb284bf,CUST_25322,4760773849429588,2024-09-30 00:06:43.362387+00:00,Grocery,physical,Aldi,508440.76,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,255560e98de9be500655f392e1f6d0a5,242.180.222.222,0,False,0,False,"{'num_transactions': 805, 'total_amount': 248606158.05079076, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3418300.9618077087}",False
TX_cbe37921,CUST_43602,4899157333056707,2024-09-30 00:06:43.562790+00:00,Healthcare,medical,Local Hospital,33227.38,RUB,Russia,Unknown City,medium,Premium Debit,False,Firefox,web,3b9f594088dd3135419327f1d1b7dbe7,214.60.118.31,0,False,0,False,"{'num_transactions': 1070, 'total_amount': 50269776.02104673, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1301551.9151797274}",False
TX_21b3f665,CUST_63514,378658714709507,2024-09-30 00:06:44.061647+00:00,Restaurant,fast_food,Burger King,280.64,AUD,Australia,Unknown City,medium,Basic Credit,False,Edge,web,c0f55688daf70de3af7bcc242f7c5deb,123.40.80.200,0,False,0,False,"{'num_transactions': 114, 'total_amount': 3352770.1925060353, 'unique_merchants': 67, 'unique_countries': 10, 'max_single_amount': 1646266.5583374412}",False
TX_fd712d46,CUST_54663,371024423183244,2024-09-30 00:06:45.496836+00:00,Retail,physical,Costco,515.51,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,3855a69fcbf600bc02790efecbef0dcc,169.46.150.84,1,False,0,False,"{'num_transactions': 1466, 'total_amount': 124080590.83516881, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2014843.2710848504}",False
TX_a53e543e,CUST_54861,5724487469445426,2024-09-30 00:06:45.740295+00:00,Healthcare,medical,Urgent Care,167.34,EUR,France,Unknown City,medium,Basic Credit,False,Edge,web,a3b1d38fb90a8cac340675444e1eea5b,80.47.173.69,0,False,0,False,"{'num_transactions': 1859, 'total_amount': 44795619.28321022, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2667710.305222992}",False
TX_6d72e6cb,CUST_83159,5353652605897727,2024-09-30 00:06:45.756635+00:00,Retail,online,Wayfair,12.18,BRL,Brazil,Unknown City,medium,Basic Credit,False,iOS App,mobile,e2a439dc2f9b3d74c386f75f44d6952e,44.57.39.171,1,False,0,False,"{'num_transactions': 1616, 'total_amount': 35696308.76173977, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1248524.237980204}",True
TX_24087843,CUST_91691,371240055915154,2024-09-30 00:06:46.291008+00:00,Grocery,physical,Aldi,410922.71,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,c36c605e9ed650d28bf33699b3c506fa,188.89.3.255,1,False,0,False,"{'num_transactions': 304, 'total_amount': 44575911.30893565, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 5273846.0847523315}",True
TX_6b12d08d,CUST_93622,5427772157176098,2024-09-30 00:06:46.301188+00:00,Education,supplies,University Bookstore,21058.3,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Edge,web,1deff08ad50c5b9fec6240089007139b,233.130.249.117,0,False,0,False,"{'num_transactions': 1096, 'total_amount': 47571547.5202849, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2947870.287105722}",False
TX_699badf6,CUST_72286,6363966466434222,2024-09-30 00:06:46.390891+00:00,Healthcare,pharmacy,Walgreens,25685.16,JPY,Japan,Unknown City,medium,Basic Debit,False,Chrome,web,72c7df573a22562e883e1b625ae89716,86.195.236.107,0,False,0,False,"{'num_transactions': 299, 'total_amount': 13278432.74351085, 'unique_merchants': 93, 'unique_countries': 11, 'max_single_amount': 1018054.0240798095}",False
TX_76516b31,CUST_57585,5684700523488002,2024-09-30 00:06:46.576655+00:00,Retail,physical,Nike Store,589.4,SGD,Singapore,Unknown City,medium,Premium Debit,False,Android App,mobile,bd3e2423b29c21b252a39784051f2fff,84.203.239.212,0,False,0,False,"{'num_transactions': 1404, 'total_amount': 42192303.22211673, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5927872.6970225815}",False
TX_b0c9ad58,CUST_45836,5303106577519794,2024-09-30 00:06:46.866084+00:00,Restaurant,fast_food,Burger King,4345.22,JPY,Japan,Unknown City,medium,Basic Debit,False,iOS App,mobile,ca6c3af4b6f6f9f8a0c6fd478d6b4dee,23.208.220.133,0,False,0,False,"{'num_transactions': 856, 'total_amount': 30179698.171525344, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1037875.1015404884}",False
TX_95d59194,CUST_51195,6867823971797562,2024-09-30 00:06:46.916785+00:00,Gas,major,Chevron,352.25,EUR,Germany,Unknown City,medium,Basic Credit,False,iOS App,mobile,937aeba88f1adcbd0f07c1022e5cd820,92.253.230.204,0,False,0,False,"{'num_transactions': 410, 'total_amount': 8108460.585826247, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 939199.1248087309}",False
TX_2ac2a244,CUST_95114,6314509183770625,2024-09-30 00:06:47.135399+00:00,Entertainment,streaming,Disney+,124.15,CAD,Canada,Unknown City,medium,Basic Credit,False,Firefox,web,8adc663994c78882ff80e688fc4c9d8c,77.62.35.197,0,True,0,False,"{'num_transactions': 1494, 'total_amount': 33941073.59504143, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2357661.5112335216}",False
TX_1fcca2e7,CUST_27479,5535769385459303,2024-09-30 00:06:47.230035+00:00,Entertainment,events,Regal Cinemas,409.2,EUR,Germany,Unknown City,medium,Basic Debit,False,Edge,web,c2adcf37b475f887616de9d63e147924,111.128.25.47,1,True,0,False,"{'num_transactions': 595, 'total_amount': 11360035.074027453, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2032011.7877398513}",False
TX_8037a387,CUST_15432,5916292333383375,2024-09-30 00:06:47.492008+00:00,Retail,physical,Best Buy,136420.04,JPY,Japan,Unknown City,medium,Platinum Credit,False,Android App,mobile,7b518b58e2cd11922d74ed035255f97c,126.107.73.70,1,False,0,False,"{'num_transactions': 505, 'total_amount': 20632129.999813803, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2776003.041624548}",False
TX_29e9ce35,CUST_96484,6190830208444932,2024-09-30 00:06:47.510095+00:00,Entertainment,streaming,Netflix,12085.51,RUB,Russia,Unknown City,medium,Basic Credit,False,Chrome,web,7bf78555f416f215b5233c6f1ec0d549,72.81.42.233,0,True,0,False,"{'num_transactions': 1603, 'total_amount': 80411738.60027793, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3811933.9483186663}",True
TX_70f4a84d,CUST_41194,4594769683818995,2024-09-30 00:06:48.647332+00:00,Retail,physical,Macy's,404.38,GBP,UK,Unknown City,medium,Gold Credit,False,Firefox,web,76dd804f768adfc5f0739b7b7484cd24,65.223.116.225,0,False,0,False,"{'num_transactions': 1489, 'total_amount': 45158352.00615691, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1978404.8653700785}",False
TX_f796c460,CUST_28620,4305777215303048,2024-09-30 00:06:48.751751+00:00,Grocery,physical,Kroger,1.13,AUD,Australia,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,f5ba7f05a5a5e49abb14700777645333,61.231.218.205,1,False,0,False,"{'num_transactions': 993, 'total_amount': 27062851.606154032, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2502389.178196484}",True
